source_index,OG_sent,simple_sent(prompt1),simple_sent(prompt2),Prompt1,Prompt2,Model
,,,,,,
58387,The sauce using egg yolks and butter appeared in the 19th century.,The sauce using egg yolks and butter appeared in the 19th century.,The sauce made with egg yolks and butter appeared in the 19th century.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
115056,"It was more than a billion dollars in debt at the time, and losing 250 million dollars a year.",The company was over a billion dollars in debt.,The company was over a billion dollars in debt and losing money.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
148808,"As an aid to template users, certain checks are made to verify that the necessary parameters have been entered.",Checks are made to verify necessary parameters.,Checks are made to ensure that necessary parameters are entered.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
87427,"The first three Iowa Great Places (Coon Rapids, Clinton and Sioux City) were each awarded $ 1 million in seed money by the Iowa legislature. In September 2007, Coon Rapids was also awarded a $ 1.7 million Vision Iowa grant.",The first three Iowa Great Places were awarded $1 million each.,The first three Iowa Great Places were awarded $1 million each.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
142125,"Following the 1966 season, Switzer moved to the University of Oklahoma as an assistant coach under new Head Coach and good friend Jim Mackenzie.",Switzer moved to the University of Oklahoma in 1966.,Switzer moved to the University of Oklahoma as an assistant coach in 1966.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
159053,"In Boccaccio's Decameron a memorably morbid tale (novella V) tells of Lisabetta, whose brothers slay her lover.",Lisabetta's brothers slay her lover in a tale.,"In Boccaccio's Decameron, there is a tale about a woman whose brothers killed her lover.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
5838,Charmoille is a village and a former municipality in the district of Porrentruy in the canton of Jura in Switzerland.,Charmoille is a village in Switzerland.,Charmoille is a village in the canton of Jura in Switzerland.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
83576,"Furthermore, these bodies may expand (by insertion of additional lipids) , and under excessive expansion may undergo spontaneous splitting which preserves the same size and composition of lipids in the two progenies.",Bodies may expand and undergo spontaneous splitting.,These bodies can expand and split into two.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
57312,There are approximately 15 subspecies with differing geographical distributions.,There are approximately 15 subspecies.,There are 15 subspecies with different geographical distributions.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
19972,"A tiny fishing town until 1958, Nouakchott was mentioned little during pre-colonial and colonial history.",Nouakchott was a tiny fishing town until 1958.,Nouakchott was a small fishing town until 1958.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
74277,"Following the death of Schidlof from a heart attack in 1987, the Amadeus Quartet disbanded.",The Amadeus Quartet disbanded after Schidlof's death.,The Amadeus Quartet disbanded after Schidlof's death in 1987.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
53416,"However, this is an encyclopedia and the articles are intended to be serious, so please do n't make joke edits.",Joke edits are not allowed in this encyclopedia.,"This is an encyclopedia, so please don't make joke edits.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
144319,Its capital is Chiba City.,The capital of Chiba is Chiba City.,The capital of Chiba Prefecture is Chiba City.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
153269,"Simon Woolley of Operation Black Vote has said the 2008 Mayoral campaign has seen the media pursue a ""wholly disproportionate"" focus on Jasper, Doreen Lawrence (Livingstone supporter and mother of Stephen Lawrence) , and others.",The media focused on Jasper and others in the 2008 Mayoral campaign.,Simon Woolley said the media focused too much on Jasper and others during the 2008 Mayoral campaign.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
58009,"The racial makeup of the city was 51.12 % White, 0.58 % African American, 0.94 % Native American, 0.94 % Asian, 0.11 % Pacific Islander, 43.27 % from other races, and 3.03 % from two or more races.",The city's racial makeup is mostly White and other races.,The racial makeup of the city was mostly White and other races.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
74880,"Girolamo Savonarola (Ferrara, 21 September 1452 -- 23 May 1498, Florence) was an Italian Dominican friar and an influential contributor to the politics of Florence from 1494 until his execution in 1498.",Girolamo Savonarola was an Italian Dominican friar.,Girolamo Savonarola was an Italian friar who influenced Florence's politics from 1494 to 1498.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
48124,"At the age of thirteen he enrolled at the University of Basel, and in 1723, received his Master of Philosophy with a dissertation that compared the philosophies of Descartes and Newton.",He enrolled at the University of Basel at 13.,He enrolled at the University of Basel at 13 and received his Master of Philosophy in 1723.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
148505,"After the qualifying session for the British Grand Prix Mario Theissen announced that the team had decided to halt further development KERS; of which BMW had been one of the strongest proponents, and focus instead on improving the car's aerodynamics.",The team halted development of KERS to focus on aerodynamics.,The team decided to stop developing KERS and focus on improving the car's aerodynamics.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
160910,Bayne began racing go-karts at the age of five.,Bayne started racing go-karts at five.,Bayne started racing go-karts when he was five years old.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
52947,Beaufort County is a member of the Mid-East Commission regional council of governments.,Beaufort County is part of the Mid-East Commission.,Beaufort County is part of a group of governments called the Mid-East Commission.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
48495,"The text inside the floating-table is sized by style = ""font-size:86 %"" (similar in size to the regular image captions) .",The text inside the floating-table is sized by style.,The text in the floating-table is about the same size as the regular image captions.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
14971,"It is part of the British overseas territory of Saint Helena, Ascension and Tristan da Cunha which also includes Ascension Island and the islands of Tristan da Cunha.","It is part of the British overseas territory of Saint Helena, Ascension and Tristan da Cunha.","It is part of the British overseas territory of Saint Helena, Ascension and Tristan da Cunha.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
35658,"The group comprised Ben Folds (vocals, piano, and principal songwriting) , Robert Sledge (bass guitar and backing vocals) , and Darren Jessee (drums, backing vocals and co-writer for some songs) .","The group consisted of Ben Folds, Robert Sledge, and Darren Jessee.","The group had three members: Ben Folds, Robert Sledge, and Darren Jessee.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
91657,"The early period of Marathi theater was dominated by playwrights like Kolhatkar, Khadilkar, Deval, Gadkari and Kirloskar who enriched the Marathi theater for about half a century with excellent musical plays known as Sangeet Naatak.",Marathi theater was dominated by playwrights like Kolhatkar and Kirloskar.,Many good playwrights like Kolhatkar and Kirloskar wrote musical plays for Marathi theater.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
145830,Armenia gave way to communist power in late 1920.,Armenia became communist in 1920.,Armenia became communist in late 1920.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
9330,"In 1872, Pulitzer purchased a share in the Westliche Post for $ 3,000, and then sold his stake in the paper for a profit in 1873.",Pulitzer bought and sold a share in the Westliche Post.,"Pulitzer bought a share in the Westliche Post for $3,000 in 1872 and sold it for a profit in 1873.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
11174,"The city is commonly referred to as Capital Federal, or simply BSB.",The city is commonly referred to as Capital Federal.,People often call the city Capital Federal or just BSB.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
92002,The only inhabited island is Willis Island.,The only inhabited island is Willis Island.,The only island with people living on it is Willis Island.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
99944,"Abbeville is a city in Henry County, Alabama, United States.",Abbeville is a city in Alabama.,"Abbeville is a city in Henry County, Alabama.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
131206,As an administrator you can still view it.,Administrators can still view it.,Administrators can still view it.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
90649,Gia earned $ 50 for a partial day's work.,Gia earned $50 for a partial day's work.,Gia earned $50 for working part of a day.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
56998,"Although written as an apparently verbatim account, the book is not a report of what was actually said at the trial, but instead a reflection on what happened.",The book is not a verbatim account of the trial.,"The book is not a word-for-word report of what happened at the trial, but rather a reflection on it.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
51017,"The National Trust for Historic Preservation named Huntsville to its ""America's Dozen Distinctive Destinations for 2010"" list.","Huntsville was named one of ""America's Dozen Distinctive Destinations for 2010"".",The National Trust for Historic Preservation named Huntsville one of the best places to visit in 2010.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
92310,"Slipknot considered including a DJ in their lineup, but had difficulty finding one because ""the people (they) knew who were DJs all sucked!""",Slipknot considered including a DJ in their lineup.,"Slipknot wanted to add a DJ to their group, but couldn't find a good one.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
110171,"This template is only intended for sources that are used many, many times in the same article, to such an extent that normal citation would produce a useless line in or too many individual ones.",This template is for sources used many times in an article.,This template is for sources that are used many times in the same article.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
152687,A page-turner is often necessary for musicians who are playing complex pieces and prefer not to play from memory.,A page-turner is necessary for musicians playing complex pieces.,A page-turner is helpful for musicians who play complex pieces and don't want to memorize them.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
85543,"Maloy is a city in Ringgold County, Iowa, United States, along the Platte River.",Maloy is a city in Iowa.,"Maloy is a city in Ringgold County, Iowa, along the Platte River.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
41934,"This tree grows on the slopes of the Andes, mainly in Peru.",This tree grows on the slopes of the Andes.,This tree grows mainly in Peru on the slopes of the Andes.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
67000,"At the age of fifteen, Mary was betrothed to her cousin the Protestant Stadtholder of Holland, William of Orange.",Mary was betrothed to her cousin at fifteen.,Mary was promised to marry her cousin William of Orange when she was 15.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
124508,"Schneier and Blaze based MacGuffin on DES, their main change being that the data block is not split into equal halves in the Feistel network. Instead, 48 bits of the 64-bit data block are fed through the round function, whose output is XORed with the other 16 bits of the data block.",Schneier and Blaze based MacGuffin on DES.,"Schneier and Blaze based MacGuffin on DES, but made some changes to it.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
72293,Zadar is Silba's mainland administrative center; it is part of the Zadar County.,Zadar is Silba's mainland administrative center.,"Zadar is the administrative center for Silba on the mainland, and it's part of Zadar County.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
147484,"Since June 2007, the party is headed by Pauline Marois.",The party is headed by Pauline Marois.,Pauline Marois has been the head of the party since June 2007.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
145968,"The team is managed by Christian Horner, boss of the Arden International GP2 Series team.",The team is managed by Christian Horner.,"The team is managed by Christian Horner, who is also the boss of the Arden International GP2 Series team.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
34667,"Rooibos (; Afrikaans for ""red bush"" ; scientific name Aspalathus linearis) is a broom-like member of the legume family of plants growing in South Africa's fynbos.",Rooibos is a broom-like plant growing in South Africa.,"Rooibos is a type of plant that grows in South Africa and is also known as ""red bush"".","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
48418,"Jazz fans did research and self published discographies about when jazz records were made and what musicians were on the records, as record companies did not commonly include that information on or with the records at that time.",Jazz fans researched and published discographies.,Jazz fans did research and made lists of jazz records because the record companies didn't provide that information.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
22305,"Rangel worked as Tempos main photojournalist, often documenting poverty or Portuguese policies which were perceived as unfair by the publication.",Rangel worked as Tempos main photojournalist.,"Rangel worked as a photographer for a newspaper called Tempos, often taking pictures of poverty and unfair policies.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
124804,"The Dalmatian is a breed of dog whose roots are often said to trace back to Dalmatia, a region of Croatia where the first illustrations of the dog have been found.",The Dalmatian breed originated in Croatia.,The Dalmatian dog breed is thought to have originated in a region of Croatia called Dalmatia.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
51311,Potassium fluoride is prepared by dissolving potassium carbonate in excess hydrofluoric acid.,Potassium fluoride is prepared by dissolving potassium carbonate.,Potassium fluoride is made by mixing potassium carbonate with a type of acid called hydrofluoric acid.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
146327,"Like many Frankfurt public sites, it was privately financed and implemented by the architect Heinrich Siesmayer.",The site was privately financed by Heinrich Siesmayer.,A man named Heinrich Siesmayer built a public place in Frankfurt using his own money.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
145336,"It grows to 1.4 m to 2 m tall, with arching, deeply lobed, silvery glaucous-green leaves 50 c - 82 c long.",It grows to 1.4 m to 2 m tall.,"This plant grows to be 1.4 to 2 meters tall and has long, silver-green leaves.","Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
158454,"di'' is an abbreviation for Vereinte Dienstleistungsgewerkschaft, which means ""United Services Union.""",di is an abbreviation for United Services Union.,Di is short for a union called the United Services Union.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
165345,(The color azure is also named after the mineral lapis lazuli.),Claggart tells Vere that Billy poses a threat.,The color azure is also named after a mineral called lapis lazuli.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
80159,"Claggart returns, and tells Vere that Billy poses a threat of mutiny.",It had a seating capacity of 250 people.,Claggart tells Vere that Billy might start a rebellion.,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",
,,,,,,
