source_index,OG_sent,simple_sent(prompt1),simple_sent(prompt2),Prompt1,Prompt2,Model
,,,,,,
86133,"Mumia Abu-Jamal (born Wesley Cook on April 24, 1954) is an American who was found guilty of and sentenced to death for the December 9, 1981 murder of Philadelphia police officer Daniel Faulkner.","Mumia Abu-Jamal, born Wesley Cook on April 24, 1954, is an American who was sentenced to death for murdering police officer Daniel Faulkner on December 9, 1981.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
60748,"Josquin des Prez, for example, himself set more than one version of the Ave Maria.",Josquin des Prez created more than one version of the song Ave Maria.,,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
125208,The Mississippi River from the confluence of the Ohio River to its mouth at the Gulf of Mexico is called the Lower Mississippi River.,The section of the Mississippi River from the Ohio River to the Gulf of Mexico is called the Lower Mississippi River.,,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
159647,"One day, when the pianist failed to arrive by show time, Basie took his place.","One day, when the pianist did not show up, Basie played instead.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
148892,"The trustees raised his salary to $ 800 with an additional $ 100 to serve as the college's librarian, a post which required one hour of work per day.","The trustees raised his salary to $800 and added $100 for being the college librarian, a job that needed one hour of work each day.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
46057,"Dango are eaten year-round, but the different varieties are traditionally eaten in given seasons.","Dango are eaten all year, but different types are eaten in specific seasons.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
20939,"Troma Films, under their 50th St. Films banner, distributed the dub of the film co-produced by Jerry Beck.",Troma Films distributed the dubbed version of the film produced by Jerry Beck.,,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
69347,Tectonic studies are also important for understanding erosion patterns in geomorphology and as guides for the economic geologist searching for petroleum and metallic ores.,Studying tectonics helps us understand erosion patterns and aids geologists in finding oil and metal ores.,,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
89389,"SeaMonkey consists of a web browser (SeaMonkey Navigator) , which is a descendant of the Netscape family, an e-mail and news client program (SeaMonkey Mail & Newsgroups, which shares code with Mozilla Thunderbird) , an HTML editor (SeaMonkey Composer) and an IRC client (ChatZilla) .","SeaMonkey is a program that includes a web browser, an email and news client, an HTML editor, and an IRC client.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
46376,Washington Luiz Pereira dos Santos (born 10 April 1975) is a former Brazilian football player.,"Washington Luiz Pereira dos Santos, born on April 10, 1975, is a former Brazilian football player.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
21996,The expansion of copyright and copyright term are mirrored in the rhetoric that has been employed in referring to copyright.,The expansion of copyright and its duration are similar to the way people talk about copyright.,,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
907,"Juan Luis Mora Palacios (born July 12, 1973 in Aranjuez, Community of Madrid) is a retired Spanish footballer, who played as a goalkeeper.","Juan Luis Mora Palacios, born July 12, 1973, is a retired Spanish football goalkeeper.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
1220,The name amphetamine is derived from its chemical name alpha-methylphenethylamine.,"The name amphetamine comes from its chemical name, alpha-methylphenethylamine.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
4346,Conservator of Special Collections for the MIT Libraries.,The conservator of Special Collections for the MIT Libraries.,,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
90144,"Cooper employs 13,311 employees.","Cooper has 13,311 employees.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
77788,Newgrounds is an American entertainment and social media website.,Newgrounds is an American website for entertainment and social media.,,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
50788,deposed in Second Schleswig War and resigned by Treaty of Vienna.,He was removed from his position during the Second Schleswig War and resigned by the Treaty of Vienna.,,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
138577,The Tale of Peter Rabbit is a children's book written and illustrated by Beatrix Potter that follows mischievous and disobedient young Peter Rabbit as he is chased about the garden of Mr. McGregor.,The Tale of Peter Rabbit is a children’s book by Beatrix Potter about a naughty young rabbit chased in Mr. McGregor's garden.,,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
144297,"However, if the attacker was a noble, safely ensconced in a castle (as was often the case) , the town commune could not muster the forces to attack him directly.","If the attacker was a noble in a castle, the town could not gather enough forces to attack him.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
30963,"A nationwide census, known as Census 2001, was conducted in the United Kingdom on Sunday, 29 April 2001.","A census called Census 2001 was held in the UK on April 29, 2001.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
49538,"M \* A \* S \* H is an American television series developed by Larry Gelbart, adapted from the 1970 feature film MASH (which was itself based on the 1968 novel MASH: A Novel About Three Army Doctors, by Richard Hooker) .","M*A*S*H is an American TV show created by Larry Gelbart, based on a 1970 movie that was adapted from a novel.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
44189,Yasuhiro Kamata (born 11 June 1980) is a former Japanese football player.,"Yasuhiro Kamata, born June 11, 1980, is a former Japanese football player.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
135208,The center of population of Rhode Island is located in Cranston.,The center of population in Rhode Island is in Cranston.,,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
158259,"The luminosity has increased in a nearly linear fashion to the present, increasing by 1 % every 110 million years.","The brightness of the sun has increased almost steadily, growing by 1% every 110 million years.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
150329,"Their huts are circular with conical thatched roofs, and fairly broad verandas all round.",Their huts are round with pointed roofs and wide porches all around.,,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
58387,The sauce using egg yolks and butter appeared in the 19th century.,A sauce made with egg yolks and butter appeared in the 19th century.,,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
115056,"It was more than a billion dollars in debt at the time, and losing 250 million dollars a year.","At that time, it had over a billion dollars in debt and was losing 250 million dollars each year.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
148808,"As an aid to template users, certain checks are made to verify that the necessary parameters have been entered.","To help template users, some checks are made to ensure the necessary information is provided.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
87427,"The first three Iowa Great Places (Coon Rapids, Clinton and Sioux City) were each awarded $ 1 million in seed money by the Iowa legislature. In September 2007, Coon Rapids was also awarded a $ 1.7 million Vision Iowa grant.","The first three Iowa Great Places (Coon Rapids, Clinton, and Sioux City) each received $1 million from the Iowa legislature. Coon Rapids later got a $1.7 million grant in September 2007.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
142125,"Following the 1966 season, Switzer moved to the University of Oklahoma as an assistant coach under new Head Coach and good friend Jim Mackenzie.","After the 1966 season, Switzer became an assistant coach at the University of Oklahoma under his friend Jim Mackenzie.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
159053,"In Boccaccio's Decameron a memorably morbid tale (novella V) tells of Lisabetta, whose brothers slay her lover.","In Boccaccio's Decameron, a dark story (novella V) is about Lisabetta, whose brothers kill her lover.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
5838,Charmoille is a village and a former municipality in the district of Porrentruy in the canton of Jura in Switzerland.,Charmoille is a village and former municipality in the Porrentruy district of the Jura canton in Switzerland.,,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
83576,"Furthermore, these bodies may expand (by insertion of additional lipids) , and under excessive expansion may undergo spontaneous splitting which preserves the same size and composition of lipids in the two progenies.","These bodies can grow larger by adding more lipids, and if they get too big, they may split while keeping the same size and type of lipids in both parts.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
57312,There are approximately 15 subspecies with differing geographical distributions.,There are about 15 subspecies found in different areas.,,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
19972,"A tiny fishing town until 1958, Nouakchott was mentioned little during pre-colonial and colonial history.",Nouakchott was a small fishing town until 1958 and was not mentioned much in early history.,,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
74277,"Following the death of Schidlof from a heart attack in 1987, the Amadeus Quartet disbanded.","After Schidlof died from a heart attack in 1987, the Amadeus Quartet broke up.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
53416,"However, this is an encyclopedia and the articles are intended to be serious, so please do n't make joke edits.","This is an encyclopedia, so please do not make joke edits.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
144319,Its capital is Chiba City.,Chiba City is the capital.,,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
153269,"Simon Woolley of Operation Black Vote has said the 2008 Mayoral campaign has seen the media pursue a ""wholly disproportionate"" focus on Jasper, Doreen Lawrence (Livingstone supporter and mother of Stephen Lawrence) , and others.","Simon Woolley from Operation Black Vote said that the media focused too much on Jasper, Doreen Lawrence, and others during the 2008 Mayoral campaign.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
58009,"The racial makeup of the city was 51.12 % White, 0.58 % African American, 0.94 % Native American, 0.94 % Asian, 0.11 % Pacific Islander, 43.27 % from other races, and 3.03 % from two or more races.","The city's population was 51.12% White, 0.58% African American, 0.94% Native American, 0.94% Asian, 0.11% Pacific Islander, 43.27% from other races, and 3.03% from two or more races.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
74880,"Girolamo Savonarola (Ferrara, 21 September 1452 -- 23 May 1498, Florence) was an Italian Dominican friar and an influential contributor to the politics of Florence from 1494 until his execution in 1498.",Girolamo Savonarola was an Italian friar who played a big role in Florentine politics from 1494 until his execution in 1498.,,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
48124,"At the age of thirteen he enrolled at the University of Basel, and in 1723, received his Master of Philosophy with a dissertation that compared the philosophies of Descartes and Newton.","At thirteen, he joined the University of Basel and earned his Master of Philosophy in 1723 by comparing the ideas of Descartes and Newton.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
148505,"After the qualifying session for the British Grand Prix Mario Theissen announced that the team had decided to halt further development KERS; of which BMW had been one of the strongest proponents, and focus instead on improving the car's aerodynamics.","After qualifying for the British Grand Prix, Mario Theissen announced the team would stop developing KERS and focus on improving the car's aerodynamics.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
160910,Bayne began racing go-karts at the age of five.,Bayne started racing go-karts when he was five years old.,,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
52947,Beaufort County is a member of the Mid-East Commission regional council of governments.,Beaufort County is part of the Mid-East Commission regional council.,,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
48495,"The text inside the floating-table is sized by style = ""font-size:86 %"" (similar in size to the regular image captions) .",The text in the floating-table is sized to be similar to regular image captions.,,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
14971,"It is part of the British overseas territory of Saint Helena, Ascension and Tristan da Cunha which also includes Ascension Island and the islands of Tristan da Cunha.","It is part of the British territory of Saint Helena, Ascension, and Tristan da Cunha, which includes Ascension Island and the islands of Tristan da Cunha.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
35658,"The group comprised Ben Folds (vocals, piano, and principal songwriting) , Robert Sledge (bass guitar and backing vocals) , and Darren Jessee (drums, backing vocals and co-writer for some songs) .","The group included Ben Folds (vocals, piano, and main songwriter), Robert Sledge (bass guitar and backing vocals), and Darren Jessee (drums, backing vocals, and co-writer for some songs).",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
91657,"The early period of Marathi theater was dominated by playwrights like Kolhatkar, Khadilkar, Deval, Gadkari and Kirloskar who enriched the Marathi theater for about half a century with excellent musical plays known as Sangeet Naatak.","The early Marathi theater had playwrights like Kolhatkar, Khadilkar, Deval, Gadkari, and Kirloskar who created great musical plays called Sangeet Naatak for about fifty years.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
145830,Armenia gave way to communist power in late 1920.,Armenia fell under communist rule in late 1920.,,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
9330,"In 1872, Pulitzer purchased a share in the Westliche Post for $ 3,000, and then sold his stake in the paper for a profit in 1873.","In 1872, Pulitzer bought a share in the Westliche Post for $3,000 and sold it for a profit in 1873.",,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
11174,"The city is commonly referred to as Capital Federal, or simply BSB.",The city is often called Capital Federal or just BSB.,,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
92002,The only inhabited island is Willis Island.,Willis Island is the only inhabited island.,,"Simplify each of these 50 unrelated sentences one by one. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ","Turn each of these 50 unrelated sentences into simple language. Retain the essential information from the original sentence. Simple language is characterized by simple sentence structures and simple words. Return only the simplified sentences, no numbering, no comments or explanations. ORIGINAL SENTENCES : ",ChatGPT-4o
,,,,,,
